1	标题：美联储主席鲍威尔：恪守2%的通胀目标未来一年内利率将向中性水准靠拢美联储主席鲍威尔在新闻发布会上表示，未来一年内，利率将向中性水准靠拢。预计联邦基金利率将进一步逐步上升，加息过快或过慢都可能带来损害。超额准备金利率(IOER)提高20个基点只是较小的技术性调整，调整IOER对货币政策路径没有影响，IOER的调整是为了保持利率处于区间中段，不认为需要再次调整超额准备金利率。美联储将保持开放的态度，继续观察经济数据，要根据接下来的数据来决定中性利率水平。恪守2%的通胀目标，改变该目标的门槛非常高。美联储主席鲍威尔在新闻发布会上表示，美国经济状况良好，失业率和通胀保持在低位，预期就业市场维持强劲。逐步将利率恢复到正常水平，是维持家庭和企业兴旺发展环境的最佳途径。利率不是处于“自动驾驶”状态，我们不对货币政策进行自动试点，我们非常谨慎，确保政策收紧步伐不会过快。通胀接近2%的目标，近期的通胀数据很鼓舞人心。
0	标题：中国央行公布2018年5月社会融资规模增量统计数据报告初步统计，5月份社会融资规模增量为7608亿元，比上年同期少3023亿元。其中，当月对实体经济发放的人民币贷款增加1.14万亿元，同比少增384亿元；对实体经济发放的外币贷款折合人民币减少228亿元，同比多减129亿元；委托贷款减少1570亿元，同比多减1292亿元；信托贷款减少904亿元，同比多减2716亿元；未贴现的银行承兑汇票减少1741亿元，同比多减496亿元；企业债券融资净减少434亿元，同比少减2054亿元；非金融企业境内股票融资438亿元，同比少20亿元。(汇通网)
0	标题：中国央行：5月份人民币贷款增加1.15万亿元外币贷款减少45亿美元5月份人民币存款增加1.3万亿元，外币存款减少136亿美元；5月份银行间人民币市场同业拆借月加权平均利率为2.72%，质押式债券回购月加权平均利率为2.82%；当月跨境贸易人民币结算业务发生4315.6亿元，直接投资人民币结算业务发生2641.7亿元(汇通网)
1	标题：中国5月出口同比增长3.2%进口同比增长15.6%中国5月出口同比(按人民币计)增长3.2%，预期1.9%，前值3.7%。中国5月进口同比(按人民币计)增长15.6%，预期9.4%，前值11.6%。中国5月贸易帐(按人民币计)1565.1亿人民币，预期2430亿人民币，前值1828亿人民币。[点击查看全文]
1	欧元区6月调和CPI初值同比2%，创2017年2月来新高(当月亦为2%)，预期2%，前值1.9%。德国6月失业人数-1.5万人，预期-0.8万人，前值-1.1万人修正为-1.2万人。
1	欧盟领导人在峰会上就移民问题达成协议！据外媒报道，欧盟各成员国领导人在峰会上就移民问题达成协议，避免欧盟峰会出现危机。欧洲理事会主席图斯克随后证实称，欧盟领导人在峰会上就移民问题达成了协议。欧盟官员表示，领导人同意新的地中海移民接纳中心将由欧盟成员国以自愿为基础进行管理。法国总统马克龙表示，欧盟领导人同意就移民问题采取一致的举措，欧洲各国的合作带来了今天的胜利，不过他预计欧洲面临的移民压力还将持续很长时间。德国总理默克尔也指出，就移民问题达成协议是一个良好的信号。
1	尽管“希腊神话”没有在世界杯上演，但一件更重要的令希腊人开心的事终于在本周末发生了。希腊终于被官方认为结束了债务危机，而曾经发誓债务危机不结束就不系领带的希腊总理齐普拉斯也终于系上了一条酒红色领带。
1	华尔街日报报道，美国克利夫兰联储主席梅斯特（2018年有投票权）称，2018年美联储还将加息2次是合理的。
1	法国经济部长勒梅尔：美国总统特朗普的贸易政策是不合理的，欧洲将团结一致对抗美国的“侵略性”贸易行为。
1	标题：央行金融时报：6月份外汇储备止落回升，我国经济基本面支撑外汇储备保持稳定央行主管金融时报刊文称，受访专家均认为，我国经济运行平稳、结构不断优化，虽然人民币对美元汇率双向波动加大，但对篮子货币基本稳定，国际资本流动总体平衡。在此背景下，我国外汇储备规模将继续保持稳定。我国经济基本面仍将支撑外汇储备在波动中保持稳定，未来人民币汇率也将更具有弹性。
1	标题：欧盟上调欧元区通胀预期，下调2018年GDP增长预期外媒报道，欧盟发布夏季预估报告，上调欧元区通胀预期，预计2018年和2019年通胀率1.7%；下调欧元区2018年GDP增长预期至2.1%，此前预期为2.3%，2019年增速预期维持在2.0%不变，下调经济增长预期体现了贸易局势紧张和不确定性的影响。
1	标题：央行货币政策委员会委员刘伟：短期内仍有进一步投放流动性的空间中国日报7月10日援引中国央行货币政策委员会委员刘伟的话称，为了经济增长及金融稳定，短期内仍有进一步采取措施投放流动性的空间；尽管上个月人民币兑美元有所贬值，中国有信心将人民币汇率保持在一个稳定的水平。
1	标题：日本政府推后通胀率达到2%预期时间外媒报道，日本内阁府向经济和财政政策委员会提交了中长期经济和财政预测，乐观情景假设下，日本通胀率将在2021财年下半年达到2%，晚于此前预测的2020年下半年。基本预算收支将在2027财年实现盈余，与1月预测的一致，政府将实现其在2021财年达到600万亿日元GDP的目标。此外，在基准情景假设下，也就是中长期内实际增长率达到略超1%，名义增长率达到1.5%-1.9%左右；预计到2027财年结束都无法实现基本预算盈余；在2022财年GDP将达到600万亿日元。
0	标题：外管局：我国外汇储备规模有望在波动中保持稳定香港万得通讯社报道，外管局网站7月9日显示，国家外汇管理局有关负责人就2018年6月份外汇储备规模变动情况答记者问，今年以来，我国经济运行保持稳中有进、稳中向好的发展态势，但全球经济复苏出现分化，贸易摩擦震荡升级，部分新兴经济体面临资本外流和货币贬值压力。我国稳健的基本面有效稳定了市场预期，跨境资金流动形势保持基本稳定。展望未来，我国将以供给侧结构性改革为主线，进一步深化改革开放，加强创新驱动，我国经济有条件保持稳定增长，为外汇市场平稳运行提供根本保障。另一方面，在贸易保护主义抬头，美联储持续加息缩表，全球流动性有所收紧的背景下，外部环境不确定性上升。国内外因素综合作用，我国外汇储备规模有望在波动中保持稳定。具体全文如下：国家外汇管理局有关负责人就2018年6月份外汇储备规模变动情况答记者问问：中国人民银行公布的最新外汇储备规模数据显示，2018年6月末，我国外汇储备规模较5月末上升15亿美元。请问造成外汇储备规模变动的原因是什么？今后的外汇储备规模趋势是怎样的？答：截至2018年6月末，我国外汇储备规模为31121亿美元，较5月末上升15亿美元，升幅为0.05%。6月，我国外汇市场总体平稳运行，国际收支基本实现自主平衡。国际金融市场波动性上升，美元指数微涨0.5%，主要非美元货币相对美元下跌和资产价格变动等因素综合作用，外汇储备规模小幅上升。今年以来，我国经济运行保持稳中有进、稳中向好的发展态势，但全球经济复苏出现分化，贸易摩擦震荡升级，部分新兴经济体面临资本外流和货币贬值压力。我国稳健的基本面有效稳定了市场预期，跨境资金流动形势保持基本稳定。展望未来，我国将以供给侧结构性改革为主线，进一步深化改革开放，加强创新驱动，我国经济有条件保持稳定增长，为外汇市场平稳运行提供根本保障。另一方面，在贸易保护主义抬头，美联储持续加息缩表，全球流动性有所收紧的背景下，外部环境不确定性上升。国内外因素综合作用，我国外汇储备规模有望在波动中保持稳定。
1	标题：美国6月非农新增就业人数21.3万，失业率和薪资增速意外走软香港万得通讯社报道，美国劳工部周五发布数据显示，美国6月非农新增就业人数21.3万，预期19.5万，5月由22.3万人修正为24.4万人，4月由15.9万人修正为17.5万人；失业率4%，结束连续10个月连降态势，预期3.8%，前值3.8%。6月劳动力参与率62.9%，预期62.7%，前值62.7%。薪资增速亦不及预期。数据显示，6月平均时薪同比增2.7%，预期增2.8%，前值增2.7%；环比增0.2%，预期增0.3%，前值增0.3%；6月平均每周工时34.5小时，预期34.5小时，前值34.5小时。华尔街日报评论称，失业率从18年低点以来有所上升，但稳定的招聘和不断增加的求职者表明就业市场强劲。
0	标题：一场照片引出的大众讨论一场由斗嘴引发的税收讨论，恐怕令许多人始料未及。5月28日、29日，崔永元先后晒出几张演艺合同照片，合同中有范冰冰的名字，曝光合同约定片酬为税后1000万元。5月29日，崔永元其后又曝光称，再度曝范冰冰采用“大小”合同”，另行约定片酬为5000万元，两合同共拿走片酬6000万元，而实际上范冰冰只在片场演出4天。同日，范冰冰工作室回应称，范冰冰及其工作室从未通过“阴阳合同”方式签约，并称崔永元公开发布泄密合同并公然侮辱范冰冰的行为，既破坏了商业原则，又涉嫌侵犯合法权益，并称相关网络用户及媒体未经核实散布谣言的行为已经构成诽谤。对此，崔永元迅即回应称没有保护合同秘密义务，范冰冰是公众人物，如不服，可以“出来走两步”，对公众“实话实说”。连日来，崔永元范冰冰之间的各种言论不断引发大众的热议。无锡地税局介入取证调查昨天下午，税务总局公开表示,针对近日网上反映有关影视从业人员签订“阴阳合同”中的涉税问题，国家税务总局高度重视，已责成江苏等地税务机关依法开展调查核实。如发现违反税收法律法规的行为，将严格依法处理。国家税务总局同时表态，将在已经部署开展对部分高收入、高风险影视从业人员依法纳税情况进行评估调查的基础上，进一步强化风险防控分析，加大征管力度，依法查处违法违规行为。与此同时，无锡市滨湖区地税局称已经介入此事的调查取证。据了解，由于范冰冰工作室在江苏无锡，无锡地税回应称“对于大家关注的问题，我们已按照国家税务总局和江苏省地方税务局的要求依法开展调查核实。如发现违反税收法律法规的行为，将严格依法处理。”随后，崔永元表示，愿意配合税务部门展开调查，愿主动将电话提供给无锡相关部门。
